Departamento,Provincia,Distrito,Sexo,Edad,Donacion,Cantidad
Amazonas,Bagua,La Peca,Mujer,21,NE,44
Amazonas,Bagua,La Peca,Mujer,22,NO,25
Amazonas,Bagua,La Peca,Mujer,22,NE,44
Amazonas,Bagua,La Peca,Mujer,23,SI,3
Amazonas,Bagua,La Peca,Mujer,23,NO,40
Amazonas,Bagua,La Peca,Mujer,23,NE,33
Amazonas,Bagua,La Peca,Mujer,24,SI,2
Amazonas,Bagua,La Peca,Mujer,24,NO,48
Amazonas,Bagua,La Peca,Mujer,24,NE,36
Amazonas,Bagua,La Peca,Mujer,25,SI,4
Amazonas,Bagua,La Peca,Mujer,25,NO,43
Amazonas,Bagua,La Peca,Mujer,25,NE,20
Amazonas,Bagua,Aramango,Hombre,18,NO,31
Amazonas,Bagua,Aramango,Hombre,18,NE,105
Amazonas,Bagua,Aramango,Hombre,19,SI,2
Amazonas,Bagua,Aramango,Hombre,19,NO,34
Amazonas,Bagua,Aramango,Hombre,19,NE,69
Amazonas,Bagua,Aramango,Hombre,20,SI,1
Amazonas,Bagua,Aramango,Hombre,20,NO,30
Amazonas,Bagua,Aramango,Hombre,20,NE,84
Amazonas,Bagua,Aramango,Hombre,21,NO,36
Amazonas,Bagua,Aramango,Hombre,21,NE,97
Amazonas,Bagua,Aramango,Hombre,22,SI,1
Amazonas,Bagua,Aramango,Hombre,22,NO,44
Amazonas,Bagua,Aramango,Hombre,22,NE,70
Amazonas,Bagua,Aramango,Hombre,23,SI,1
Amazonas,Bagua,Aramango,Hombre,23,NO,52
Amazonas,Bagua,Aramango,Hombre,23,NE,70
Amazonas,Bagua,Aramango,Hombre,24,SI,2
Amazonas,Bagua,Aramango,Hombre,24,NO,50
Amazonas,Bagua,Aramango,Hombre,24,NE,56
Amazonas,Bagua,Aramango,Hombre,25,SI,1
Amazonas,Bagua,Aramango,Hombre,25,NO,82
Amazonas,Bagua,Aramango,Hombre,25,NE,43
Amazonas,Bagua,Aramango,Mujer,18,NO,21
Amazonas,Bagua,Aramango,Mujer,18,NE,73
Amazonas,Bagua,Aramango,Mujer,19,NO,36
Amazonas,Bagua,Aramango,Mujer,19,NE,77
Amazonas,Bagua,Aramango,Mujer,20,NO,19
Amazonas,Bagua,Aramango,Mujer,20,NE,80
Amazonas,Bagua,Aramango,Mujer,21,NO,27
Amazonas,Bagua,Aramango,Mujer,21,NE,67
Amazonas,Bagua,Aramango,Mujer,22,SI,2
Amazonas,Bagua,Aramango,Mujer,22,NO,30
Amazonas,Bagua,Aramango,Mujer,22,NE,101
Amazonas,Bagua,Aramango,Mujer,23,NO,45
Amazonas,Bagua,Aramango,Mujer,23,NE,77
Amazonas,Bagua,Aramango,Mujer,24,SI,7
Amazonas,Bagua,Aramango,Mujer,24,NO,42
Amazonas,Bagua,Aramango,Mujer,24,NE,77
Amazonas,Bagua,Aramango,Mujer,25,SI,2
Amazonas,Bagua,Aramango,Mujer,25,NO,70
Amazonas,Bagua,Aramango,Mujer,25,NE,40
Amazonas,Bagua,Bagua,Hombre,18,SI,5
Amazonas,Bagua,Bagua,Hombre,18,NO,61
Amazonas,Bagua,Bagua,Hombre,18,NE,180
Amazonas,Bagua,Bagua,Hombre,19,SI,7
Amazonas,Bagua,Bagua,Hombre,19,NO,98
Amazonas,Bagua,Bagua,Hombre,19,NE,120
Amazonas,Bagua,Bagua,Hombre,20,SI,6
Amazonas,Bagua,Bagua,Hombre,20,NO,71
Amazonas,Bagua,Bagua,Hombre,20,NE,164
Amazonas,Bagua,Bagua,Hombre,21,SI,7
Amazonas,Bagua,Bagua,Hombre,21,NO,110
Amazonas,Bagua,Bagua,Hombre,21,NE,114
Amazonas,Bagua,Bagua,Hombre,22,SI,9
Amazonas,Bagua,Bagua,Hombre,22,NO,134
Amazonas,Bagua,Bagua,Hombre,22,NE,114
Amazonas,Bagua,Bagua,Hombre,23,SI,6
Amazonas,Bagua,Bagua,Hombre,23,NO,152
Amazonas,Bagua,Bagua,Hombre,23,NE,85
Amazonas,Bagua,Bagua,Hombre,24,SI,19
Amazonas,Bagua,Bagua,Hombre,24,NO,152
Amazonas,Bagua,Bagua,Hombre,24,NE,83
Amazonas,Bagua,Bagua,Hombre,25,SI,14
Amazonas,Bagua,Bagua,Hombre,25,NO,156
Amazonas,Bagua,Bagua,Hombre,25,NE,55
Amazonas,Bagua,Bagua,Mujer,18,SI,3
Amazonas,Bagua,Bagua,Mujer,18,NO,52
Amazonas,Bagua,Bagua,Mujer,18,NE,181
Amazonas,Bagua,Bagua,Mujer,19,SI,7
Amazonas,Bagua,Bagua,Mujer,19,NO,71
Amazonas,Bagua,Bagua,Mujer,19,NE,139
Amazonas,Bagua,Bagua,Mujer,20,SI,8
Amazonas,Bagua,Bagua,Mujer,20,NO,61
Amazonas,Bagua,Bagua,Mujer,20,NE,186
Amazonas,Bagua,Bagua,Mujer,21,SI,7
Amazonas,Bagua,Bagua,Mujer,21,NO,74
Amazonas,Bagua,Bagua,Mujer,21,NE,132
Amazonas,Bagua,Bagua,Mujer,22,SI,8
Amazonas,Bagua,Bagua,Mujer,22,NO,98
Amazonas,Bagua,Bagua,Mujer,22,NE,121
Amazonas,Bagua,Bagua,Mujer,23,SI,5
Amazonas,Bagua,Bagua,Mujer,23,NO,112
Amazonas,Bagua,Bagua,Mujer,23,NE,100
Amazonas,Bagua,Bagua,Mujer,24,SI,12
Amazonas,Bagua,Bagua,Mujer,24,NO,132
Amazonas,Bagua,Bagua,Mujer,24,NE,84
Amazonas,Bagua,Bagua,Mujer,25,SI,12
Amazonas,Bagua,Bagua,Mujer,25,NO,172
Amazonas,Bagua,Bagua,Mujer,25,NE,69
Amazonas,Bagua,Imaza,Hombre,18,SI,2
Amazonas,Bagua,Imaza,Hombre,18,NO,111
Amazonas,Bagua,Imaza,Hombre,18,NE,406
Amazonas,Bagua,Imaza,Hombre,19,SI,1
Amazonas,Bagua,Imaza,Hombre,19,NO,171
Amazonas,Bagua,Imaza,Hombre,19,NE,306
Amazonas,Bagua,Imaza,Hombre,20,SI,5
Amazonas,Bagua,Imaza,Hombre,20,NO,151
Amazonas,Bagua,Imaza,Hombre,20,NE,295
Amazonas,Bagua,Imaza,Hombre,21,SI,5
Amazonas,Bagua,Imaza,Hombre,21,NO,195
Amazonas,Bagua,Imaza,Hombre,21,NE,279
Amazonas,Bagua,Imaza,Hombre,22,SI,11
Amazonas,Bagua,Imaza,Hombre,22,NO,217
Amazonas,Bagua,Imaza,Hombre,22,NE,264
Amazonas,Bagua,Imaza,Hombre,23,SI,6
Amazonas,Bagua,Imaza,Hombre,23,NO,214
Amazonas,Bagua,Imaza,Hombre,23,NE,204
Amazonas,Bagua,Imaza,Hombre,24,SI,7
Amazonas,Bagua,Imaza,Hombre,24,NO,206
Amazonas,Bagua,Imaza,Hombre,24,NE,158
Amazonas,Bagua,Imaza,Hombre,25,SI,6
Amazonas,Bagua,Imaza,Hombre,25,NO,223
Amazonas,Bagua,Imaza,Hombre,25,NE,113
Amazonas,Bagua,Imaza,Mujer,18,SI,2
Amazonas,Bagua,Imaza,Mujer,18,NO,89
Amazonas,Bagua,Imaza,Mujer,18,NE,373
Amazonas,Bagua,Imaza,Mujer,19,NO,162
Amazonas,Bagua,Imaza,Mujer,19,NE,320
Amazonas,Bagua,Imaza,Mujer,20,SI,2
Amazonas,Bagua,Imaza,Mujer,20,NO,120
Amazonas,Bagua,Imaza,Mujer,20,NE,274
Amazonas,Bagua,Imaza,Mujer,21,SI,2
Amazonas,Bagua,Imaza,Mujer,21,NO,171
Amazonas,Bagua,Imaza,Mujer,21,NE,270
Amazonas,Bagua,Imaza,Mujer,22,SI,6
Amazonas,Bagua,Imaza,Mujer,22,NO,181
Amazonas,Bagua,Imaza,Mujer,22,NE,244
Amazonas,Bagua,Imaza,Mujer,23,SI,5
Amazonas,Bagua,Imaza,Mujer,23,NO,184
Amazonas,Bagua,Imaza,Mujer,23,NE,243
Amazonas,Bagua,Imaza,Mujer,24,SI,3
Amazonas,Bagua,Imaza,Mujer,24,NO,200
Amazonas,Bagua,Imaza,Mujer,24,NE,193
Amazonas,Bagua,Imaza,Mujer,25,SI,2
Amazonas,Bagua,Imaza,Mujer,25,NO,198
Amazonas,Bagua,Imaza,Mujer,25,NE,152
Amazonas,Rodríguez de Mendoza,Omia,Hombre,18,SI,1
Amazonas,Rodríguez de Mendoza,Omia,Hombre,18,NO,21
Amazonas,Rodríguez de Mendoza,Omia,Hombre,18,NE,86
Amazonas,Rodríguez de Mendoza,Omia,Hombre,19,SI,4
Amazonas,Rodríguez de Mendoza,Omia,Hombre,19,NO,25
Amazonas,Rodríguez de Mendoza,Omia,Hombre,19,NE,71
Amazonas,Rodríguez de Mendoza,Omia,Hombre,20,NO,29
Amazonas,Rodríguez de Mendoza,Omia,Hombre,20,NE,84
Amazonas,Rodríguez de Mendoza,Omia,Hombre,21,SI,4
Amazonas,Rodríguez de Mendoza,Omia,Hombre,21,NO,32
Amazonas,Rodríguez de Mendoza,Omia,Hombre,21,NE,67
Amazonas,Rodríguez de Mendoza,Omia,Hombre,22,SI,3
Amazonas,Rodríguez de Mendoza,Omia,Hombre,22,NO,33
Amazonas,Rodríguez de Mendoza,Omia,Hombre,22,NE,60
Amazonas,Rodríguez de Mendoza,Omia,Hombre,23,SI,3
Amazonas,Rodríguez de Mendoza,Omia,Hombre,23,NO,39
Amazonas,Rodríguez de Mendoza,Omia,Hombre,23,NE,41
Amazonas,Rodríguez de Mendoza,Omia,Hombre,24,SI,6
Amazonas,Rodríguez de Mendoza,Omia,Hombre,24,NO,48
Amazonas,Rodríguez de Mendoza,Omia,Hombre,24,NE,29
Amazonas,Rodríguez de Mendoza,Omia,Hombre,25,SI,6
Amazonas,Rodríguez de Mendoza,Omia,Hombre,25,NO,49
Amazonas,Rodríguez de Mendoza,Omia,Hombre,25,NE,29
Amazonas,Rodríguez de Mendoza,Omia,Mujer,18,SI,1
Amazonas,Rodríguez de Mendoza,Omia,Mujer,18,NO,17
Amazonas,Rodríguez de Mendoza,Omia,Mujer,18,NE,85
Amazonas,Rodríguez de Mendoza,Omia,Mujer,19,SI,3
Amazonas,Rodríguez de Mendoza,Omia,Mujer,19,NO,34
Amazonas,Rodríguez de Mendoza,Omia,Mujer,19,NE,54
Amazonas,Rodríguez de Mendoza,Omia,Mujer,20,SI,4
Amazonas,Rodríguez de Mendoza,Omia,Mujer,20,NO,20
Amazonas,Rodríguez de Mendoza,Omia,Mujer,20,NE,77
Amazonas,Rodríguez de Mendoza,Omia,Mujer,21,SI,2
Amazonas,Rodríguez de Mendoza,Omia,Mujer,21,NO,27
Amazonas,Rodríguez de Mendoza,Omia,Mujer,21,NE,53
Amazonas,Rodríguez de Mendoza,Omia,Mujer,22,SI,5
Amazonas,Rodríguez de Mendoza,Omia,Mujer,22,NO,25
Amazonas,Rodríguez de Mendoza,Omia,Mujer,22,NE,56
Amazonas,Rodríguez de Mendoza,Omia,Mujer,23,SI,3
Amazonas,Rodríguez de Mendoza,Omia,Mujer,23,NO,32
Amazonas,Rodríguez de Mendoza,Omia,Mujer,23,NE,36
Amazonas,Rodríguez de Mendoza,Omia,Mujer,24,SI,5
Amazonas,Rodríguez de Mendoza,Omia,Mujer,24,NO,50
Amazonas,Rodríguez de Mendoza,Omia,Mujer,24,NE,30
Amazonas,Rodríguez de Mendoza,Omia,Mujer,25,SI,2
Amazonas,Rodríguez de Mendoza,Omia,Mujer,25,NO,55
Amazonas,Rodríguez de Mendoza,Omia,Mujer,25,NE,30
Amazonas,Condorcanqui,Nieva,Hombre,18,SI,1
Amazonas,Condorcanqui,Nieva,Hombre,18,NO,124
Amazonas,Condorcanqui,Nieva,Hombre,18,NE,340
Amazonas,Condorcanqui,Nieva,Hombre,19,SI,2
Amazonas,Condorcanqui,Nieva,Hombre,19,NO,123
Amazonas,Condorcanqui,Nieva,Hombre,19,NE,270
Amazonas,Condorcanqui,Nieva,Hombre,20,SI,1
Amazonas,Condorcanqui,Nieva,Hombre,20,NO,127
Amazonas,Condorcanqui,Nieva,Hombre,20,NE,262
Amazonas,Condorcanqui,Nieva,Hombre,21,SI,5
Amazonas,Condorcanqui,Nieva,Hombre,21,NO,176
Amazonas,Condorcanqui,Nieva,Hombre,21,NE,233
Amazonas,Condorcanqui,Nieva,Hombre,22,SI,3
Amazonas,Condorcanqui,Nieva,Hombre,22,NO,197
Amazonas,Condorcanqui,Nieva,Hombre,22,NE,208
Amazonas,Condorcanqui,Nieva,Hombre,23,SI,9
Amazonas,Condorcanqui,Nieva,Hombre,23,NO,195
Amazonas,Condorcanqui,Nieva,Hombre,23,NE,162
Amazonas,Condorcanqui,Nieva,Hombre,24,SI,6
Amazonas,Condorcanqui,Nieva,Hombre,24,NO,214
Amazonas,Condorcanqui,Nieva,Hombre,24,NE,138
Amazonas,Condorcanqui,Nieva,Hombre,25,SI,2
Amazonas,Condorcanqui,Nieva,Hombre,25,NO,249
Amazonas,Condorcanqui,Nieva,Hombre,25,NE,111
Amazonas,Condorcanqui,Nieva,Mujer,18,SI,1
Amazonas,Condorcanqui,Nieva,Mujer,18,NO,74
Amazonas,Condorcanqui,Nieva,Mujer,18,NE,345
Amazonas,Condorcanqui,Nieva,Mujer,19,SI,2
Amazonas,Condorcanqui,Nieva,Mujer,19,NO,155
Amazonas,Condorcanqui,Nieva,Mujer,19,NE,257
Amazonas,Condorcanqui,Nieva,Mujer,20,SI,3
Amazonas,Condorcanqui,Nieva,Mujer,20,NO,107
Amazonas,Condorcanqui,Nieva,Mujer,20,NE,263
Amazonas,Condorcanqui,Nieva,Mujer,21,SI,3
Amazonas,Condorcanqui,Nieva,Mujer,21,NO,132
Amazonas,Condorcanqui,Nieva,Mujer,21,NE,222
Amazonas,Condorcanqui,Nieva,Mujer,22,SI,4
Amazonas,Condorcanqui,Nieva,Mujer,22,NO,165
Amazonas,Condorcanqui,Nieva,Mujer,22,NE,228
Amazonas,Condorcanqui,Nieva,Mujer,23,SI,3
Amazonas,Condorcanqui,Nieva,Mujer,23,NO,174
Amazonas,Condorcanqui,Nieva,Mujer,23,NE,206
Amazonas,Condorcanqui,Nieva,Mujer,24,SI,4
Amazonas,Condorcanqui,Nieva,Mujer,24,NO,147
Amazonas,Condorcanqui,Nieva,Mujer,24,NE,141
Amazonas,Condorcanqui,Nieva,Mujer,25,SI,2
Amazonas,Condorcanqui,Nieva,Mujer,25,NO,224
Amazonas,Condorcanqui,Nieva,Mujer,25,NE,115
Amazonas,Condorcanqui,R�o Santiago,Hombre,18,SI,1
Amazonas,Condorcanqui,R�o Santiago,Hombre,18,NO,62
Amazonas,Condorcanqui,R�o Santiago,Hombre,18,NE,213
Amazonas,Condorcanqui,R�o Santiago,Hombre,19,SI,1
Amazonas,Condorcanqui,R�o Santiago,Hombre,19,NO,78
Amazonas,Condorcanqui,R�o Santiago,Hombre,19,NE,136
Amazonas,Condorcanqui,R�o Santiago,Hombre,20,SI,1
Amazonas,Condorcanqui,R�o Santiago,Hombre,20,NO,73
Amazonas,Condorcanqui,R�o Santiago,Hombre,20,NE,139
Amazonas,Condorcanqui,R�o Santiago,Hombre,21,SI,3
Amazonas,Condorcanqui,R�o Santiago,Hombre,21,NO,80
Amazonas,Condorcanqui,R�o Santiago,Hombre,21,NE,124
Amazonas,Condorcanqui,R�o Santiago,Hombre,22,SI,1
Amazonas,Condorcanqui,R�o Santiago,Hombre,22,NO,108
Amazonas,Condorcanqui,R�o Santiago,Hombre,22,NE,112
Amazonas,Condorcanqui,R�o Santiago,Hombre,23,SI,4
Amazonas,Condorcanqui,R�o Santiago,Hombre,23,NO,115
Amazonas,Condorcanqui,R�o Santiago,Hombre,23,NE,87
Amazonas,Condorcanqui,R�o Santiago,Hombre,24,SI,4
Amazonas,Condorcanqui,R�o Santiago,Hombre,24,NO,129
Amazonas,Condorcanqui,R�o Santiago,Hombre,24,NE,43
Amazonas,Condorcanqui,R�o Santiago,Hombre,25,SI,6
Amazonas,Condorcanqui,R�o Santiago,Hombre,25,NO,131
Amazonas,Condorcanqui,R�o Santiago,Hombre,25,NE,46
Amazonas,Condorcanqui,R�o Santiago,Mujer,18,NO,62
Amazonas,Condorcanqui,R�o Santiago,Mujer,18,NE,196
Amazonas,Condorcanqui,R�o Santiago,Mujer,19,NO,81
Amazonas,Condorcanqui,R�o Santiago,Mujer,19,NE,145
Amazonas,Condorcanqui,R�o Santiago,Mujer,20,SI,2
Amazonas,Condorcanqui,R�o Santiago,Mujer,20,NO,68
Amazonas,Condorcanqui,R�o Santiago,Mujer,20,NE,153
Amazonas,Condorcanqui,R�o Santiago,Mujer,21,NO,77
Amazonas,Condorcanqui,R�o Santiago,Mujer,21,NE,167
Amazonas,Condorcanqui,R�o Santiago,Mujer,22,SI,3
Amazonas,Condorcanqui,R�o Santiago,Mujer,22,NO,85
Amazonas,Condorcanqui,R�o Santiago,Mujer,22,NE,133
Amazonas,Condorcanqui,R�o Santiago,Mujer,23,SI,4
Amazonas,Condorcanqui,R�o Santiago,Mujer,23,NO,66
Amazonas,Condorcanqui,R�o Santiago,Mujer,23,NE,126
Amazonas,Condorcanqui,R�o Santiago,Mujer,24,SI,1
Amazonas,Condorcanqui,R�o Santiago,Mujer,24,NO,107
Amazonas,Condorcanqui,R�o Santiago,Mujer,24,NE,75
Amazonas,Condorcanqui,R�o Santiago,Mujer,25,NO,104
Amazonas,Condorcanqui,R�o Santiago,Mujer,25,NE,69
Amazonas,Condorcanqui,El Cenepa,Hombre,18,NO,35
Amazonas,Condorcanqui,El Cenepa,Hombre,18,NE,180
Amazonas,Condorcanqui,El Cenepa,Hombre,19,SI,2
Amazonas,Condorcanqui,El Cenepa,Hombre,19,NO,83
Amazonas,Condorcanqui,El Cenepa,Hombre,19,NE,149
Amazonas,Condorcanqui,El Cenepa,Hombre,20,SI,1
Amazonas,Condorcanqui,El Cenepa,Hombre,20,NO,71
Amazonas,Condorcanqui,El Cenepa,Hombre,20,NE,147
Amazonas,Condorcanqui,El Cenepa,Hombre,21,NO,52
Amazonas,Condorcanqui,El Cenepa,Hombre,21,NE,152
Amazonas,Condorcanqui,El Cenepa,Hombre,22,SI,1
Amazonas,Condorcanqui,El Cenepa,Hombre,22,NO,72
Amazonas,Condorcanqui,El Cenepa,Hombre,22,NE,134
Amazonas,Condorcanqui,El Cenepa,Hombre,23,NO,73
Amazonas,Condorcanqui,El Cenepa,Hombre,23,NE,101
Amazonas,Condorcanqui,El Cenepa,Hombre,24,SI,2
Amazonas,Condorcanqui,El Cenepa,Hombre,24,NO,76
Amazonas,Condorcanqui,El Cenepa,Hombre,24,NE,102
Amazonas,Condorcanqui,El Cenepa,Hombre,25,SI,2
Amazonas,Condorcanqui,El Cenepa,Hombre,25,NO,71
Amazonas,Condorcanqui,El Cenepa,Hombre,25,NE,62
Amazonas,Condorcanqui,El Cenepa,Mujer,18,NO,42
Amazonas,Condorcanqui,El Cenepa,Mujer,18,NE,179
Amazonas,Condorcanqui,El Cenepa,Mujer,19,NO,60
Amazonas,Condorcanqui,El Cenepa,Mujer,19,NE,185
Amazonas,Condorcanqui,El Cenepa,Mujer,20,SI,1
Amazonas,Condorcanqui,El Cenepa,Mujer,20,NO,40
Amazonas,Condorcanqui,El Cenepa,Mujer,20,NE,178
Amazonas,Condorcanqui,El Cenepa,Mujer,21,NO,45
Amazonas,Condorcanqui,El Cenepa,Mujer,21,NE,145
Amazonas,Condorcanqui,El Cenepa,Mujer,22,NO,57
Amazonas,Condorcanqui,El Cenepa,Mujer,22,NE,112
Amazonas,Condorcanqui,El Cenepa,Mujer,23,SI,1
Amazonas,Condorcanqui,El Cenepa,Mujer,23,NO,62
Amazonas,Condorcanqui,El Cenepa,Mujer,23,NE,146
Amazonas,Condorcanqui,El Cenepa,Mujer,24,SI,1
Amazonas,Condorcanqui,El Cenepa,Mujer,24,NO,34
Amazonas,Condorcanqui,El Cenepa,Mujer,24,NE,105
Amazonas,Condorcanqui,El Cenepa,Mujer,25,NO,55
Amazonas,Condorcanqui,El Cenepa,Mujer,25,NE,112
Amazonas,Utcubamba,Bagua Grande,Hombre,18,SI,11
Amazonas,Utcubamba,Bagua Grande,Hombre,18,NO,135
Amazonas,Utcubamba,Bagua Grande,Hombre,18,NE,366
Amazonas,Utcubamba,Bagua Grande,Hombre,19,SI,12
Amazonas,Utcubamba,Bagua Grande,Hombre,19,NO,173
Amazonas,Utcubamba,Bagua Grande,Hombre,19,NE,343
Amazonas,Utcubamba,Bagua Grande,Hombre,20,SI,5
Amazonas,Utcubamba,Bagua Grande,Hombre,20,NO,150
Amazonas,Utcubamba,Bagua Grande,Hombre,20,NE,348
Amazonas,Utcubamba,Bagua Grande,Hombre,21,SI,11
Amazonas,Utcubamba,Bagua Grande,Hombre,21,NO,198
Amazonas,Utcubamba,Bagua Grande,Hombre,21,NE,342
Amazonas,Utcubamba,Bagua Grande,Hombre,22,SI,22
Amazonas,Utcubamba,Bagua Grande,Hombre,22,NO,242
Amazonas,Utcubamba,Bagua Grande,Hombre,22,NE,327
Amazonas,Utcubamba,Bagua Grande,Hombre,23,SI,23
Amazonas,Utcubamba,Bagua Grande,Hombre,23,NO,252
Amazonas,Utcubamba,Bagua Grande,Hombre,23,NE,256
Amazonas,Utcubamba,Bagua Grande,Hombre,24,SI,21
Amazonas,Utcubamba,Bagua Grande,Hombre,24,NO,295
Amazonas,Utcubamba,Bagua Grande,Hombre,24,NE,235
Amazonas,Utcubamba,Bagua Grande,Hombre,25,SI,26
Amazonas,Utcubamba,Bagua Grande,Hombre,25,NO,304
Amazonas,Utcubamba,Bagua Grande,Hombre,25,NE,141
Amazonas,Utcubamba,Bagua Grande,Mujer,18,SI,17
Amazonas,Utcubamba,Bagua Grande,Mujer,18,NO,118
Amazonas,Utcubamba,Bagua Grande,Mujer,18,NE,356
Amazonas,Utcubamba,Bagua Grande,Mujer,19,SI,13
Amazonas,Utcubamba,Bagua Grande,Mujer,19,NO,141
Amazonas,Utcubamba,Bagua Grande,Mujer,19,NE,332
Amazonas,Utcubamba,Bagua Grande,Mujer,20,SI,10
Amazonas,Utcubamba,Bagua Grande,Mujer,20,NO,121
Amazonas,Utcubamba,Bagua Grande,Mujer,20,NE,363
Amazonas,Utcubamba,Bagua Grande,Mujer,21,SI,12
Amazonas,Utcubamba,Bagua Grande,Mujer,21,NO,191
Amazonas,Utcubamba,Bagua Grande,Mujer,21,NE,347
Amazonas,Utcubamba,Bagua Grande,Mujer,22,SI,28
Amazonas,Utcubamba,Bagua Grande,Mujer,22,NO,207
Amazonas,Utcubamba,Bagua Grande,Mujer,22,NE,330
Amazonas,Utcubamba,Bagua Grande,Mujer,23,SI,20
Amazonas,Utcubamba,Bagua Grande,Mujer,23,NO,265
Amazonas,Utcubamba,Bagua Grande,Mujer,23,NE,233
Amazonas,Utcubamba,Bagua Grande,Mujer,24,SI,19
Amazonas,Utcubamba,Bagua Grande,Mujer,24,NO,260
Amazonas,Utcubamba,Bagua Grande,Mujer,24,NE,232
Amazonas,Utcubamba,Bagua Grande,Mujer,25,SI,26
Amazonas,Utcubamba,Bagua Grande,Mujer,25,NO,331
Amazonas,Utcubamba,Bagua Grande,Mujer,25,NE,157
Amazonas,Utcubamba,Cajaruro,Hombre,18,SI,3
Amazonas,Utcubamba,Cajaruro,Hombre,18,NO,79
Amazonas,Utcubamba,Cajaruro,Hombre,18,NE,198
Amazonas,Utcubamba,Cajaruro,Hombre,19,SI,3
Amazonas,Utcubamba,Cajaruro,Hombre,19,NO,89
Amazonas,Utcubamba,Cajaruro,Hombre,19,NE,186
Amazonas,Utcubamba,Cajaruro,Hombre,20,SI,4
Amazonas,Utcubamba,Cajaruro,Hombre,20,NO,57
Amazonas,Utcubamba,Cajaruro,Hombre,20,NE,198
Amazonas,Utcubamba,Cajaruro,Hombre,21,SI,2
Amazonas,Utcubamba,Cajaruro,Hombre,21,NO,101
Amazonas,Utcubamba,Cajaruro,Hombre,21,NE,195
Amazonas,Utcubamba,Cajaruro,Hombre,22,SI,13
Amazonas,Utcubamba,Cajaruro,Hombre,22,NO,132
Amazonas,Utcubamba,Cajaruro,Hombre,22,NE,170
Amazonas,Utcubamba,Cajaruro,Hombre,23,SI,6
Amazonas,Utcubamba,Cajaruro,Hombre,23,NO,139
Amazonas,Utcubamba,Cajaruro,Hombre,23,NE,161
Amazonas,Utcubamba,Cajaruro,Hombre,24,SI,9
Amazonas,Utcubamba,Cajaruro,Hombre,24,NO,124
Amazonas,Utcubamba,Cajaruro,Hombre,24,NE,110
Amazonas,Utcubamba,Cajaruro,Hombre,25,SI,6
Amazonas,Utcubamba,Cajaruro,Hombre,25,NO,177
Amazonas,Utcubamba,Cajaruro,Hombre,25,NE,84
Amazonas,Utcubamba,Cajaruro,Mujer,18,SI,2
Amazonas,Utcubamba,Cajaruro,Mujer,18,NO,57
Amazonas,Utcubamba,Cajaruro,Mujer,18,NE,227
Amazonas,Utcubamba,Cajaruro,Mujer,19,SI,5
Amazonas,Utcubamba,Cajaruro,Mujer,19,NO,72
Amazonas,Utcubamba,Cajaruro,Mujer,19,NE,181
Amazonas,Utcubamba,Cajaruro,Mujer,20,SI,2
Amazonas,Utcubamba,Cajaruro,Mujer,20,NO,43
Amazonas,Utcubamba,Cajaruro,Mujer,20,NE,193
Amazonas,Utcubamba,Cajaruro,Mujer,21,SI,3
Amazonas,Utcubamba,Cajaruro,Mujer,21,NO,86
Amazonas,Utcubamba,Cajaruro,Mujer,21,NE,178
Amazonas,Utcubamba,Cajaruro,Mujer,22,SI,6
Amazonas,Utcubamba,Cajaruro,Mujer,22,NO,90
Amazonas,Utcubamba,Cajaruro,Mujer,22,NE,178
Amazonas,Utcubamba,Cajaruro,Mujer,23,SI,5
Amazonas,Utcubamba,Cajaruro,Mujer,23,NO,120
Amazonas,Utcubamba,Cajaruro,Mujer,23,NE,135
Amazonas,Utcubamba,Cajaruro,Mujer,24,SI,6
Amazonas,Utcubamba,Cajaruro,Mujer,24,NO,155
Amazonas,Utcubamba,Cajaruro,Mujer,24,NE,145
Amazonas,Utcubamba,Cajaruro,Mujer,25,SI,9
Amazonas,Utcubamba,Cajaruro,Mujer,25,NO,177
Amazonas,Utcubamba,Cajaruro,Mujer,25,NE,101
Amazonas,Utcubamba,Cumba,Hombre,18,NO,34
Amazonas,Utcubamba,Cumba,Hombre,18,NE,70
Amazonas,Utcubamba,Cumba,Hombre,19,NO,19
Amazonas,Utcubamba,Cumba,Hombre,19,NE,41
Amazonas,Utcubamba,Cumba,Hombre,20,NO,28
Amazonas,Utcubamba,Cumba,Hombre,20,NE,78
Amazonas,Utcubamba,Cumba,Hombre,21,SI,2
Amazonas,Utcubamba,Cumba,Hombre,21,NO,29
Amazonas,Utcubamba,Cumba,Hombre,21,NE,67
Amazonas,Utcubamba,Cumba,Hombre,22,SI,5
Amazonas,Utcubamba,Cumba,Hombre,22,NO,38
Amazonas,Utcubamba,Cumba,Hombre,22,NE,64
Amazonas,Utcubamba,Cumba,Hombre,23,SI,1
Amazonas,Utcubamba,Cumba,Hombre,23,NO,40
Amazonas,Utcubamba,Cumba,Hombre,23,NE,57
Amazonas,Utcubamba,Cumba,Hombre,24,SI,2
Amazonas,Utcubamba,Cumba,Hombre,24,NO,45
Amazonas,Utcubamba,Cumba,Hombre,24,NE,40
Amazonas,Utcubamba,Cumba,Hombre,25,SI,3
Amazonas,Utcubamba,Cumba,Hombre,25,NO,52
Amazonas,Utcubamba,Cumba,Hombre,25,NE,30
Amazonas,Utcubamba,Cumba,Mujer,18,SI,1
Amazonas,Utcubamba,Cumba,Mujer,18,NO,15
Amazonas,Utcubamba,Cumba,Mujer,18,NE,58
Amazonas,Utcubamba,Cumba,Mujer,19,NO,27
